Palos Country Club,ChIJf9c2-Vo_DogRIsBken6CW4w,13100 Southwest Highway,Orland Park,60462,,5,41.66013634782609,-87.8448726521739
Dana's Place,ChIJfSJ_l3ouDogRNVC_en9GU-M,4715 South Paulina Street,Chicago,60609,,,41.80013634782603,-87.66487265217381
Yuriria Restaurant,ChIJWVa68XouDogRM4SpepjqbRk,1632 West 47th Street,Chicago,60609,,,41.80013634782603,-87.66487265217381
El Cabrito Restaurant,ChIJkWjikHouDogRXPY9yXRLp6s,1659 West 47th Street,Chicago,60609,,3.8,41.80013634782603,-87.66487265217381
La Bahia De Acapulco,ChIJz1a68XouDogRc74PQgkRWiQ,1632 West 47th Street,Chicago,60609,,4.1,41.80013634782603,-87.66487265217381
Bella's Funtes,ChIJi3h1cXAuDogR6vtganAXm2s,1725 West 47th Street,Chicago,60609,,4.2,41.80013634782603,-87.66487265217381
Jamaica Island Jerk,ChIJN5ONeJEuDogRc5cb0Wkfqlk,5058 South Halsted Street,Chicago,60609,,4.3,41.80013634782603,-87.65487265217381
Chicago's Grill Fish & Chicken,ChIJ0aa2IvQuDogRNfRwlt4zwT0,5607 South Racine Avenue,Chicago,60636,,2.4,41.80013634782603,-87.65487265217381
La Barca Restaurant,ChIJcfhVrocuDogRh7ZqIqPF4pc,1221 West 47th Street,Chicago,60609,,4.7,41.80013634782603,-87.65487265217381
Joe's Grill,ChIJj3jm1osuDogRS54kBUadP5g,5102 South Racine Avenue,Chicago,60609,1,4.5,41.80013634782603,-87.65487265217381
Mia's Pizzeria & Fast Food,ChIJ5WxR1osuDogRbloWgkrqO9w,5102 South Racine Avenue,Chicago,60609,,,41.80013634782603,-87.65487265217381
Joe's Breakfast And Grill,ChIJv46wY4kuDogRh87ZgErUDaQ,1156 West 51st Street,Chicago,60609,,1,41.80013634782603,-87.65487265217381
J B Gyros,ChIJw8u_fokuDogRvVulmRuy19o,1206 West 51st Street,Chicago,60609,,3.5,41.80013634782603,-87.65487265217381
Pedro's,ChIJGw0biYkuDogR-4uCOWA2q1U,1234 West 51st Street,Chicago,60609,,,41.80013634782603,-87.65487265217381
Blue Shark Fish & Chicken,ChIJvVl5FWcuDogRZvXBVnjU_PM,5257 South Ashland Avenue,Chicago,60609,,5,41.80013634782603,-87.65487265217381
Palestine Club,ChIJW98uPWQuDogRoro3IUZ4f_w,5027 South Ashland Avenue,Chicago,60609,,,41.80013634782603,-87.65487265217381
Reggae Island Jerk Chicken,ChIJX-lpYpEuDogROhn0nJgsmcU,5101 South Halsted Street,Chicago,60609,,5,41.80013634782603,-87.65487265217381
Taquería Ciudad,ChIJ1Zx_QGQuDogRe9QJ_ZFvcZM,5005 South Ashland Avenue,Chicago,60609,,,41.80013634782603,-87.65487265217381
Ramone's Shrimp Shack,ChIJ69cWk4cuDogRT0vN6WOS1qQ,4729 South Throop Street,Chicago,60609,,,41.80013634782603,-87.65487265217381
Los Caminos De Michoacán,ChIJBa7-XmQuDogREqEQyNDS5aw,4933 South Ashland Avenue,Chicago,60609,,5,41.80013634782603,-87.65487265217381
Super Star & Gyros,ChIJt1ZaV4YuDogRYheqLQisVvk,1159 West 47th Street,Chicago,60609,,4.3,41.80013634782603,-87.65487265217381
Subway,ChIJ88OakuwuDogRjkpgBPkxT-Q,742 West Garfield Boulevard,Chicago,60609,1,3.2,41.80013634782603,-87.6448726521738
New China Wok,ChIJe1cY8uwuDogRnYwdl8kMslU,752 West Garfield Boulevard,Chicago,60609,1,4,41.80013634782603,-87.6448726521738
Jamaica Island Jerk,ChIJN5ONeJEuDogRc5cb0Wkfqlk,5058 South Halsted Street,Chicago,60609,,4.3,41.80013634782603,-87.6448726521738
Dunkin' Donuts,ChIJnznO7pouDogRvOgt69Wkjg8,825 West 47th Street,Chicago,60609,1,1.7,41.80013634782603,-87.6448726521738
Reggae Island Jerk Chicken,ChIJX-lpYpEuDogROhn0nJgsmcU,5101 South Halsted Street,Chicago,60609,,5,41.80013634782603,-87.6448726521738
Maggie Gyros & Philly Inc,ChIJk5rh5OwuDogR9gn8UJ_iNrw,5458 South Halsted Street,Chicago,60609,,3.9,41.80013634782603,-87.6448726521738
Fire Jerk Jamaican Jerk Chicken,ChIJZdoe7uwuDogRRls5ihC3np0,754 West Garfield Boulevard,Chicago,60609,,4.4,41.80013634782603,-87.6448726521738
Joe's Breakfast And Grill,ChIJv46wY4kuDogRh87ZgErUDaQ,1156 West 51st Street,Chicago,60609,,1,41.80013634782603,-87.6448726521738
Mia's Pizzeria & Fast Food,ChIJ5WxR1osuDogRbloWgkrqO9w,5102 South Racine Avenue,Chicago,60609,,,41.80013634782603,-87.6448726521738
Joe's Grill,ChIJj3jm1osuDogRS54kBUadP5g,5102 South Racine Avenue,Chicago,60609,1,4.5,41.80013634782603,-87.6448726521738
J B Gyros,ChIJw8u_fokuDogRvVulmRuy19o,1206 West 51st Street,Chicago,60609,,3.5,41.80013634782603,-87.6448726521738
Pedro's,ChIJGw0biYkuDogR-4uCOWA2q1U,1234 West 51st Street,Chicago,60609,,,41.80013634782603,-87.6448726521738
Checkers,ChIJMeWJeLguDogRtRg51YxyQbc,5451 South Wentworth Avenue,Chicago,60609,1,2.8,41.80013634782603,-87.6348726521738
Wendy's,ChIJX_6XFccuDogRfTYMBKmEFYE,242 West Garfield Boulevard,Chicago,60609,1,3.6,41.80013634782603,-87.6348726521738
J J Fish and Chicken,ChIJR8Za5ccuDogR79dcgyCu8Yg,5401 South Wentworth Avenue,Chicago,60609,,4.1,41.80013634782603,-87.6348726521738
New Grand Chinese Kitchen,ChIJR8Za5ccuDogRH1fWHzk0rF0,5401 South Wentworth Avenue,Chicago,60609,2,3.7,41.80013634782603,-87.6348726521738
Al's Italian Beef,ChIJrfL4eLguDogRFB6YLzRWGHc,5441 South Wentworth Avenue,Chicago,60609,1,3.9,41.80013634782603,-87.6348726521738
Good Food Organics,ChIJ-2lh5ccuDogRE0EKQXIQGU0,5401 South Wentworth Avenue,Chicago,60609,,3.5,41.80013634782603,-87.6348726521738
Jamaica Island Jerk,ChIJN5ONeJEuDogRc5cb0Wkfqlk,5058 South Halsted Street,Chicago,60609,,4.3,41.80013634782603,-87.6348726521738
Dunkin Donuts,ChIJr0JgNMguDogRI427amCi7Eo,5454 South State Street,Chicago,60609,1,3.9,41.80013634782603,-87.6348726521738
Seven Brothers Co,ChIJY_w-b8cuDogRDB2TAEnNpAE,5458 South Wells Street,Chicago,60609,,,41.80013634782603,-87.6348726521738
Wayne's BBQ & Cajun,ChIJR8Za5ccuDogR0-U8VqX0ZYs,5401 South Wentworth Avenue,Chicago,60609,,4.6,41.80013634782603,-87.6348726521738
Sonja's Submarine,ChIJJ7GXAbEuDogRAzk5ys0DUGU,5034 South State Street,Chicago,60609,,,41.80013634782603,-87.6348726521738
Reggae Island Jerk Chicken,ChIJX-lpYpEuDogROhn0nJgsmcU,5101 South Halsted Street,Chicago,60609,,5,41.80013634782603,-87.6348726521738
I 94 Ribs & Grill,ChIJvxwnmqMuDogRJz88FFpJcJA,325 West 47th Street,Chicago,60609,,4.4,41.80013634782603,-87.6348726521738
Boss Hogs Barbque I-94 on the Ryan,ChIJAVp9maMuDogRQ_dQWmJLAp0,325 West 47th Street,Chicago,60609,,,41.80013634782603,-87.6348726521738
Subway,ChIJXRgvlrMuDogRqH74SaLh-tQ,115 East 51st Street,Chicago,60615,1,5,41.80013634782603,-87.62487265217379
Checkers,ChIJMeWJeLguDogRtRg51YxyQbc,5451 South Wentworth Avenue,Chicago,60609,1,2.8,41.80013634782603,-87.62487265217379
Wendy's,ChIJX_6XFccuDogRfTYMBKmEFYE,242 West Garfield Boulevard,Chicago,60609,1,3.6,41.80013634782603,-87.62487265217379
J J Fish and Chicken,ChIJR8Za5ccuDogR79dcgyCu8Yg,5401 South Wentworth Avenue,Chicago,60609,,4.1,41.80013634782603,-87.62487265217379
McDonald's,ChIJQSDTGMouDogRGLgy_125M3Y,70 East Garfield Boulevard,Chicago,60615,1,2.4,41.80013634782603,-87.62487265217379
New Grand Chinese Kitchen,ChIJR8Za5ccuDogRH1fWHzk0rF0,5401 South Wentworth Avenue,Chicago,60609,2,3.7,41.80013634782603,-87.62487265217379
Little Wok Chinese Restaurant,ChIJB4Nk6rMuDogRVImjC0SuIhU,103 East 51st Street,Chicago,60615,1,3.3,41.80013634782603,-87.62487265217379
Shark's Fish & Chicken Express,ChIJqRXqlbMuDogRj7046Frf_y0,101 East 51st Street,Chicago,60615,,3.9,41.80013634782603,-87.62487265217379
Al's Italian Beef,ChIJrfL4eLguDogRFB6YLzRWGHc,5441 South Wentworth Avenue,Chicago,60609,1,3.9,41.80013634782603,-87.62487265217379
Good Food Organics,ChIJ-2lh5ccuDogRE0EKQXIQGU0,5401 South Wentworth Avenue,Chicago,60609,,3.5,41.80013634782603,-87.62487265217379
Bronzeville Jerk Shack,ChIJR_X4OrMuDogRxFMY6uS0zE4,5055 South Prairie Avenue,Chicago,60615,,3.8,41.80013634782603,-87.62487265217379
Dunkin Donuts,ChIJr0JgNMguDogRI427amCi7Eo,5454 South State Street,Chicago,60609,1,3.9,41.80013634782603,-87.62487265217379
Miss Lee Good Food,ChIJYbWI7couDogRyFGe7fK-H38,203 East Garfield Boulevard,Chicago,60637,,4.1,41.80013634782603,-87.62487265217379
Union Submarine Shop,ChIJGYCIvbMuDogRz4IwSmt5s3s,110 East 51st Street,Chicago,60615,,3.9,41.80013634782603,-87.62487265217379
Ms. Biscuit,ChIJiay9_skuDogRrb5-ryL1h8w,5431 South Wabash Avenue,Chicago,60615,,3.8,41.80013634782603,-87.62487265217379
Baba's famous steak & lemonade,ChIJyWbmobMuDogRRhlYImw53Jo,130 East 51st Street,Chicago,60615,,4.4,41.80013634782603,-87.62487265217379
Seven Brothers Co,ChIJY_w-b8cuDogRDB2TAEnNpAE,5458 South Wells Street,Chicago,60609,,,41.80013634782603,-87.62487265217379
Wayne's BBQ & Cajun,ChIJR8Za5ccuDogR0-U8VqX0ZYs,5401 South Wentworth Avenue,Chicago,60609,,4.6,41.80013634782603,-87.62487265217379
Soul Taco,ChIJDcyIk7MuDogRS24pTsmMk0Y,109 East 51st Street,Chicago,60615,,,41.80013634782603,-87.62487265217379
Say Grace Restaurant Group Inc.,ChIJzaOs6rMuDogR-Ym0VmwktuY,111 East 51st Street,Chicago,60615,,,41.80013634782603,-87.62487265217379
Sonja's Submarine,ChIJJ7GXAbEuDogRAzk5ys0DUGU,5034 South State Street,Chicago,60609,,,41.80013634782603,-87.62487265217379
Skidoe's,ChIJFRwTQLMuDogRXE2UuDs2qfc,235 East 51st Street,Chicago,60615,,5,41.80013634782603,-87.62487265217379
Dylan's Pizzeria,ChIJ-Wxd-8kuDogRGDQYr5mVUhE,5433 South Wabash Avenue,Chicago,60615,,,41.80013634782603,-87.62487265217379
Burger King,ChIJY5l7u8kuDogRj-gDVqsX8U8,7 East Garfield Boulevard,Chicago,60637,,1.5,41.80013634782603,-87.62487265217379
Currency Exchange Cafe,ChIJhx8ay8ouDogR3XlmI-yk82Q,305 East Garfield Boulevard,Chicago,60637,,4.7,41.80013634782603,-87.62487265217379
Johnny Casserole,ChIJ0YwcPMsuDogRW0_EPIap7a0,5616 South Prairie Avenue,Chicago,60637,,,41.80013634782603,-87.62487265217379
Subway,ChIJD0Rxq0UpDogRK-elNzkVsHg,5040 South Cottage Grove Avenue,Chicago,60615,1,4,41.80013634782603,-87.61487265217379
Subway,ChIJXRgvlrMuDogRqH74SaLh-tQ,115 East 51st Street,Chicago,60615,1,5,41.80013634782603,-87.61487265217379
Little Wok Chinese Restaurant,ChIJB4Nk6rMuDogRVImjC0SuIhU,103 East 51st Street,Chicago,60615,1,3.3,41.80013634782603,-87.61487265217379
McDonald's,ChIJQSDTGMouDogRGLgy_125M3Y,70 East Garfield Boulevard,Chicago,60615,1,2.4,41.80013634782603,-87.61487265217379
Shark's Fish & Chicken Express,ChIJqRXqlbMuDogRj7046Frf_y0,101 East 51st Street,Chicago,60615,,3.9,41.80013634782603,-87.61487265217379
Bronzeville Jerk Shack,ChIJR_X4OrMuDogRxFMY6uS0zE4,5055 South Prairie Avenue,Chicago,60615,,3.8,41.80013634782603,-87.61487265217379
Jimmy's Famous Burgers - Hyde Park,ChIJI80npEUpDogRa6LP7GJ6_GQ,5042 South Cottage Grove Avenue,Chicago,60615,,3.6,41.80013634782603,-87.61487265217379
Miss Lee Good Food,ChIJYbWI7couDogRyFGe7fK-H38,203 East Garfield Boulevard,Chicago,60637,,4.1,41.80013634782603,-87.61487265217379
Union Submarine Shop,ChIJGYCIvbMuDogRz4IwSmt5s3s,110 East 51st Street,Chicago,60615,,3.9,41.80013634782603,-87.61487265217379
Sharks Fish & Chicken,ChIJ0dUcr0UpDogRjS6_VxdlcMI,5048 South Cottage Grove Avenue,Chicago,60615,,3.7,41.80013634782603,-87.61487265217379
Baba's famous steak & lemonade,ChIJyWbmobMuDogRRhlYImw53Jo,130 East 51st Street,Chicago,60615,,4.4,41.80013634782603,-87.61487265217379
Ms. Biscuit,ChIJiay9_skuDogRrb5-ryL1h8w,5431 South Wabash Avenue,Chicago,60615,,3.8,41.80013634782603,-87.61487265217379
Skidoe's,ChIJFRwTQLMuDogRXE2UuDs2qfc,235 East 51st Street,Chicago,60615,,5,41.80013634782603,-87.61487265217379
Soul Taco,ChIJDcyIk7MuDogRS24pTsmMk0Y,109 East 51st Street,Chicago,60615,,,41.80013634782603,-87.61487265217379
Say Grace Restaurant Group Inc.,ChIJzaOs6rMuDogR-Ym0VmwktuY,111 East 51st Street,Chicago,60615,,,41.80013634782603,-87.61487265217379
Currency Exchange Cafe,ChIJhx8ay8ouDogR3XlmI-yk82Q,305 East Garfield Boulevard,Chicago,60637,,4.7,41.80013634782603,-87.61487265217379
Dylan's Pizzeria,ChIJ-Wxd-8kuDogRGDQYr5mVUhE,5433 South Wabash Avenue,Chicago,60615,,,41.80013634782603,-87.61487265217379
Johnny Casserole,ChIJ0YwcPMsuDogRW0_EPIap7a0,5616 South Prairie Avenue,Chicago,60637,,,41.80013634782603,-87.61487265217379
Sonja's Submarine,ChIJJ7GXAbEuDogRAzk5ys0DUGU,5034 South State Street,Chicago,60609,,,41.80013634782603,-87.61487265217379
The Sit Down Cafe & Sushi Bar,ChIJTz8W8GspDogRGdOHosrUSi4,1312 East 53rd Street,Chicago,60615,2,4,41.80013634782603,-87.60487265217378
Harold's Chicken Shack Fish & Pizza,ChIJh_2702spDogR41jhyNK4rfs,1208 E 53rd St,Chicago,60615,2,3.4,41.80013634782603,-87.60487265217378
Subway,ChIJD0Rxq0UpDogRK-elNzkVsHg,5040 South Cottage Grove Avenue,Chicago,60615,1,4,41.80013634782603,-87.60487265217378
Nile Restaurant,ChIJ8wp71XIpDogR7391dlg29yE,1162 East 55th Street,Chicago,60615,,3.9,41.80013634782603,-87.60487265217378
Cedars Mediterranean Kitchen,ChIJKUYDzWspDogROREryj3ZXlE,1206 East 53rd Street,Chicago,60615,2,4,41.80013634782603,-87.60487265217378
Nicky's Chinese Food,ChIJo1CxK2opDogRkxdqM6AbnMw,5231 South Woodlawn Avenue,Chicago,60615,,2.9,41.80013634782603,-87.60487265217378
Pockets Hyde Park & Kingoberry Frozen Yogurt,ChIJTxrb72spDogREJcKjW35Hqs,1307 East 53rd Street,Chicago,60615,2,4.5,41.80013634782603,-87.60487265217378
Jimmy's Famous Burgers - Hyde Park,ChIJI80npEUpDogRa6LP7GJ6_GQ,5042 South Cottage Grove Avenue,Chicago,60615,,3.6,41.80013634782603,-87.60487265217378
Yusho Hyde Park,ChIJ2f7u7mspDogR8qhbKZtA8F8,1301 East 53rd Street,Chicago,60615,3,3.4,41.80013634782603,-87.60487265217378
Bergstein’s NY Delicatessen,ChIJsWpqLRUpDogRaWt3bQ8IzMo,1164 East 55th Street,Chicago,60615,,4,41.80013634782603,-87.60487265217378
Sharks Fish & Chicken,ChIJ0dUcr0UpDogRjS6_VxdlcMI,5048 South Cottage Grove Avenue,Chicago,60615,,3.7,41.80013634782603,-87.60487265217378
Refectory Cafe,ChIJeU_-rmopDogR9AlqaLfy0-g,5460 South University Avenue,Chicago,60615,,,41.80013634782603,-87.60487265217378
Insomnia Cookies,ChIJo4vV-z8pDogR5YnzNuCS1qM,1105 East 55th Street,Chicago,60615,,4.2,41.80013634782603,-87.60487265217378
Baker Dining Commons,ChIJm_XG4z8pDogRPuWTrDfCa9Q,5501 South University Avenue,Chicago,60637,,,41.80013634782603,-87.60487265217378
Chant,ChIJLbMUBnIpDogRqrlyV8CQOBQ,1509 East 53rd Street,Chicago,60615,2,4.2,41.80013634782603,-87.59487265217378
Giordano's,ChIJZ90qwm0pDogRX4zifLr53EM,5311 South Blackstone Avenue,Chicago,60615,2,3.6,41.80013634782603,-87.59487265217378
The Sit Down Cafe & Sushi Bar,ChIJTz8W8GspDogRGdOHosrUSi4,1312 East 53rd Street,Chicago,60615,2,4,41.80013634782603,-87.59487265217378
Shinju Sushi,ChIJmU3XOWwpDogRxlrGyntgjao,1375 East 53rd Street,Chicago,60615,2,3.8,41.80013634782603,-87.59487265217378
Valois Restaurant,ChIJwx63BHIpDogRd9-Kwp9TAj8,1518 East 53rd Street,Chicago,60615,1,4.4,41.80013634782603,-87.59487265217378
Ja' Grill Hyde Park,ChIJ16pX1x7TD4gRQ43SjWpWmCs,1510 East Harper Court,Chicago,60615,2,3.8,41.80013634782603,-87.59487265217378
Harold's Chicken Shack Fish & Pizza,ChIJh_2702spDogR41jhyNK4rfs,1208 E 53rd St,Chicago,60615,2,3.4,41.80013634782603,-87.59487265217378
Medici on 57th,ChIJE4Eh9BMpDogRUeTqOGZo8bc,1327 East 57th Street,Chicago,60637,2,4.2,41.80013634782603,-87.59487265217378
Boston Market,ChIJW_l52W0pDogR1gQ1ii4ByfU,1327 East 57th Street,Chicago,60615,1,3.6,41.80013634782603,-87.59487265217378
Rajun Cajun,ChIJ-2mM-m0pDogRsjKyXSd6VCk,1459 East 53rd Street,Chicago,60615,1,4,41.80013634782603,-87.59487265217378
Five Guys,ChIJ5cbA-m0pDogR-0I9y3kBjCc,1456 East 53rd Street,Chicago,60615,,4.2,41.80013634782603,-87.59487265217378
Nile Restaurant,ChIJ8wp71XIpDogR7391dlg29yE,1162 East 55th Street,Chicago,60615,,3.9,41.80013634782603,-87.59487265217378
Subway,ChIJLfwOPWwpDogR2eGDg0TI6P8,1400 East 53rd Street,Chicago,60615,1,3.7,41.80013634782603,-87.59487265217378
Cedars Mediterranean Kitchen,ChIJKUYDzWspDogROREryj3ZXlE,1206 East 53rd Street,Chicago,60615,2,4,41.80013634782603,-87.59487265217378
Jimmy John's,ChIJQfLSsnIpDogR6lHaoiej76k,1519 East 55th Street,Chicago,60615,1,4.1,41.80013634782603,-87.59487265217378
La Petite Folie,ChIJ710LUW0pDogRxRgk0hmCN0k,1504 East 55th Street,Chicago,60615,3,4.3,41.80013634782603,-87.59487265217378
Domino's Pizza,ChIJXTrTM24pDogRuUZdGuNv9VU,1453 East Hyde Park Boulevard,Chicago,60615,1,3.4,41.80013634782603,-87.59487265217378
Dunkin' Donuts,ChIJZ6TpzW0pDogRBACAbLM9-Mk,1418 East 53rd Street,Chicago,60615,1,3.4,41.80013634782603,-87.59487265217378
Pizza Capri,ChIJxz3WCHIpDogRK5qfBJyDWZM,1501 East 53rd Street,Chicago,60615,2,3.8,41.80013634782603,-87.59487265217378
LiteHouse Whole Food Grill,ChIJjbP4OmwpDogR0oe0J_y_Fag,1373 E 53rd St,Chicago,60615,,4.4,41.80013634782603,-87.59487265217378
Nicky's Chinese Food,ChIJo1CxK2opDogRkxdqM6AbnMw,5231 South Woodlawn Avenue,Chicago,60615,,2.9,41.80013634782603,-87.59487265217378
Cafe 53,ChIJdRVDO2wpDogRC1rjVaM3XUc,1369 East 53rd Street,Chicago,60615,1,4.4,41.80013634782603,-87.59487265217378
Zaleski & Horvath MarketCafe,ChIJKRCPChQpDogR5PTdovsJStE,1323 East 57th Street,Chicago,60637,,4.3,41.80013634782603,-87.59487265217378
McDonald's,ChIJRWorjHEpDogRdmUhHyXjAqo,5200 S Lake Park Ave,Chicago,60615,1,3,41.80013634782603,-87.59487265217378
Mellow Yellow Restaurant,ChIJTT-OA3IpDogRbjbW_O0DpjY,1508 East 53rd Street,Chicago,60615,2,3.3,41.80013634782603,-87.59487265217378
Thai 55 Restaurant,ChIJE0JfK3MpDogROSxzFBYHt-k,1607 East 55th Street,Chicago,60615,2,3.4,41.80013634782603,-87.59487265217378
Maravillas Restaurant,ChIJE00iNQ0pDogRjQAvYLUyaA0,5506 S Lake Park Ave,Chicago,60637,,3.2,41.80013634782603,-87.59487265217378
Pockets Hyde Park & Kingoberry Frozen Yogurt,ChIJTxrb72spDogREJcKjW35Hqs,1307 East 53rd Street,Chicago,60615,2,4.5,41.80013634782603,-87.59487265217378
Potbelly Sandwich Shop,ChIJZ0IklnIpDogR2dVTO3Z2Bp4,5428 South Lake Park Avenue,Chicago,60615,1,4,41.80013634782603,-87.59487265217378
Papa John's Pizza,ChIJk_1x0G0pDogRuLMUbXgDJzo,1418 East 53rd Street,Chicago,60615,2,3.5,41.80013634782603,-87.59487265217378
Kikuya Japanese Restaurant,ChIJEYhb1XIpDogRe40KfPZTtGo,1601 East 55th Street,Chicago,60615,2,4.1,41.80013634782603,-87.59487265217378
Noodles Etc,ChIJG_tM7RMpDogRjqwHFgixcas,1333 East 57th Street,Chicago,60637,1,4.2,41.80013634782603,-87.59487265217378
Nathan's Chicago Style,ChIJLYZyJWwpDogRkhMxygzEGmo,1372 East 53rd Street,Chicago,60615,,3.4,41.80013634782603,-87.59487265217378
Yusho Hyde Park,ChIJ2f7u7mspDogR8qhbKZtA8F8,1301 East 53rd Street,Chicago,60615,3,3.4,41.80013634782603,-87.59487265217378
Wingers,ChIJ0x92JGwpDogRZFoZQUzkSMk,1368 East 53rd Street,Chicago,60615,,4.1,41.80013634782603,-87.59487265217378
Hyde Park Taco Station,ChIJI2zhMGwpDogRhn3_tLitFEo,5300 South Dorchester Avenue,Chicago,60615,,3.8,41.80013634782603,-87.59487265217378
"Red Snapper Fish, Chicken and Grill",ChIJg61z1G0pDogRN2Sp_-1b--A,1418 East 53rd Street,Chicago,60615,,3.5,41.80013634782603,-87.59487265217378
A10,ChIJ6SVi-W0pDogR5BL7c-PqxyI,1462 East 53rd Street,Chicago,60615,2,3.7,41.80013634782603,-87.59487265217378
Uncle Joe's Jerk Chicken Hyde Park,ChIJl9cZLG4pDogRSMdRTrEN8Tw,1461 East Hyde Park Boulevard,Chicago,60615,2,4.1,41.80013634782603,-87.59487265217378
Porkchop Hyde Park,ChIJY1Uk93EpDogR2IbpH0Dl5a0,1516 East Harper Court,Chicago,60615,2,3.3,41.80013634782603,-87.59487265217378
Einstein Bros. Bagels,ChIJG1vl-HEpDogRzMqL2vodP_A,,Chicago,60615,1,3.9,41.80013634782603,-87.59487265217378
Native Foods Cafe,ChIJA3wl93EpDogRwmlm8S_ddDo,1518 East Harper Court,Chicago,60615,1,4.3,41.80013634782603,-87.59487265217378
"Hyde Park Express, LLC",ChIJyxBPEHIpDogRoN-w4n_plAc,1525 East 53rd Street,Chicago,60615,,,41.80013634782603,-87.59487265217378
Chipotle Mexican Grill,ChIJH2WCJHIpDogRwzfzcB1aNbI,1522 East 53rd Street,Chicago,60615,1,3.5,41.80013634782603,-87.59487265217378
Bergstein’s NY Delicatessen,ChIJsWpqLRUpDogRaWt3bQ8IzMo,1164 East 55th Street,Chicago,60615,,4,41.80013634782603,-87.59487265217378
The Promontory,ChIJx2ywOnIpDogRml0FxS9Snlw,5311 South Lake Park Ave West,Chicago,60615,3,4.2,41.80013634782603,-87.59487265217378
Terrace Grill,ChIJyfUIyXApDogRoHFSAeWSM9A,5020 South Lake Shore Drive,Chicago,60615,,4.8,41.80013634782603,-87.59487265217378
Morry's Deli,ChIJUcfV0gwpDogR5LrQqcwIdjU,5500 South Cornell Avenue,Chicago,60637,,3.8,41.80013634782603,-87.59487265217378
Cholie's Pizza,ChIJqenS03MpDogROlgxM2yjpz0,1601 East 53rd Street,Chicago,60615,1,4.1,41.80013634782603,-87.59487265217378
Siam Thai Cuisine,ChIJTYOHS3MpDogR4Es94GYYbOo,1639 East 55th Street,Chicago,60637,2,4,41.80013634782603,-87.59487265217378
Korea Cafe,ChIJhzOc0nIpDogRwG90SnsygTE,1603 East 55th Street,Chicago,60615,1,3.8,41.80013634782603,-87.59487265217378
Pho 55 Vietnamese Noodle & Grill,ChIJI29-K3MpDogRQANd6d3rWiI,1611 East 55th Street,Chicago,60615,,3.8,41.80013634782603,-87.59487265217378
Mikkey's Retro Grill,ChIJOYpACXQpDogRjUCEIGCpBQs,5319 South Hyde Park Boulevard,Chicago,60615,,3.9,41.80013634782603,-87.59487265217378
Nandos,ChIJu8q07m0pDogRBAFUa4qqFAk,1447 East 53rd Street,Chicago,60615,1,4.3,41.80013634782603,-87.59487265217378
Refectory Cafe,ChIJeU_-rmopDogR9AlqaLfy0-g,5460 South University Avenue,Chicago,60615,,,41.80013634782603,-87.59487265217378
Roti the Mediterranean restsurant,ChIJparadBIpDogRVGQnNmkyM48,1526 East 53rd Street,Chicago,60615,,,41.80013634782603,-87.59487265217378
Roti,ChIJAwAwInIpDogRSZSZQfsUjmo,5158 South Lake Park Avenue,Chicago,60615,,,41.80013634782603,-87.59487265217378
Roti Modern Mediterranean,ChIJhWQFGXIpDogRzeLhQL9TVfs,1526 East 53rd Street,Chicago,60615,,3.6,41.80013634782603,-87.59487265217378
Great Steak,ChIJkQEM6nEpDogR8iIgzGF-bWc,5130 South Lake Park Avenue,Chicago,60615,,4.2,41.80013634782603,-87.59487265217378
Taco Time,ChIJVXHnwXEpDogR3XtgqNxx3Ow,5130 South Lake Park Avenue,Chicago,60615,2,,41.80013634782603,-87.59487265217378
Chant,ChIJLbMUBnIpDogRqrlyV8CQOBQ,1509 East 53rd Street,Chicago,60615,2,4.2,41.80013634782603,-87.58487265217377
Giordano's,ChIJZ90qwm0pDogRX4zifLr53EM,5311 South Blackstone Avenue,Chicago,60615,2,3.6,41.80013634782603,-87.58487265217377
The Sit Down Cafe & Sushi Bar,ChIJTz8W8GspDogRGdOHosrUSi4,1312 East 53rd Street,Chicago,60615,2,4,41.80013634782603,-87.58487265217377
Shinju Sushi,ChIJmU3XOWwpDogRxlrGyntgjao,1375 East 53rd Street,Chicago,60615,2,3.8,41.80013634782603,-87.58487265217377
Valois Restaurant,ChIJwx63BHIpDogRd9-Kwp9TAj8,1518 East 53rd Street,Chicago,60615,1,4.4,41.80013634782603,-87.58487265217377
Ja' Grill Hyde Park,ChIJ16pX1x7TD4gRQ43SjWpWmCs,1510 East Harper Court,Chicago,60615,2,3.8,41.80013634782603,-87.58487265217377
Bar Louie,ChIJDZGFywopDogRWkZMPkzoqdE,5500 South Shore Drive,Chicago,60637,1,3.1,41.80013634782603,-87.58487265217377
Boston Market,ChIJW_l52W0pDogR1gQ1ii4ByfU,5500 South Shore Drive,Chicago,60615,1,3.6,41.80013634782603,-87.58487265217377
Rajun Cajun,ChIJ-2mM-m0pDogRsjKyXSd6VCk,1459 East 53rd Street,Chicago,60615,1,4,41.80013634782603,-87.58487265217377
Five Guys,ChIJ5cbA-m0pDogR-0I9y3kBjCc,1456 East 53rd Street,Chicago,60615,,4.2,41.80013634782603,-87.58487265217377
Piccolo Mondo,ChIJ9RApmgwpDogR4dgI39bal9g,1642 East 56th Street,Chicago,60637,2,4.1,41.80013634782603,-87.58487265217377
Snail Thai Cuisine,ChIJvWBVshIpDogR12GitEC-Bj8,1649 East 55th Street,Chicago,60615,2,4.1,41.80013634782603,-87.58487265217377
