Palos Country Club,ChIJf9c2-Vo_DogRIsBken6CW4w,13100 Southwest Highway,Orland Park,60462,,5,41.66013634782609,-87.8448726521739
La Fiesta Mexican Restaurant,ChIJN_XX6C47DogRti4_PDgOvXA,3333 West 111th Street,Chicago,60655,1,3.8,41.690136347826034,-87.70487265217383
Tatas Chicago Pizzeria,ChIJu4rhOdMkDogRviCuJxHVCOg,3019 West 111th Street,Chicago,60655,,4.8,41.690136347826034,-87.70487265217383
7-Eleven,ChIJ69fR8iw7DogRQnOnXLkC1GI,3152 West 111th Street,Chicago,60655,1,5,41.690136347826034,-87.70487265217383
Joseph’s Restaurant and Bar,ChIJ7zSB7Sw7DogRsW3jnAdwcx8,3123 West 111th Street,Chicago,60655,2,4.7,41.690136347826034,-87.70487265217383
Rosati's Pizza,ChIJE5VSZiw7DogRpAg9LMNmMps,3150 West 111th Street,Chicago,60655,1,3.5,41.690136347826034,-87.70487265217383
Dunkin' Donuts,ChIJ53NxQCw7DogR_6nWeHDLA6A,3206 West 111th Street,Chicago,60655,1,3.6,41.690136347826034,-87.70487265217383
Lindy's Chili & Gertie's Ice Cream,ChIJV0BaiCs7DogRDYl4rZCLb2Q,11009 South Kedzie Avenue,Chicago,60655,,2.9,41.690136347826034,-87.70487265217383
Burger King,ChIJGQV3dCw7DogRhZKbRX68ntI,11020 South Kedzie Avenue,Chicago,60655,1,3.2,41.690136347826034,-87.70487265217383
Wings China Palace,ChIJY6dSljE7DogRdggB-9BsSDg,3311 West 115th Street,Merrionette Park,60803,,4,41.690136347826034,-87.70487265217383
Fat Tommy's Inc,ChIJrVi0oi47DogRa7-ZoLPeTQQ,3031 West 111th Street,Chicago,60655,,4,41.690136347826034,-87.70487265217383
Beggars Pizza,ChIJLzd4wjM7DogRP47pWnQv9jQ,3277 West 115th Street,Merrionette Park,60803,2,4.1,41.690136347826034,-87.70487265217383
Barraco's Pizza Chicago,ChIJbSy1OCw7DogRhVyOfRHNqlg,3047 West 111th Street,Chicago,60655,,3.9,41.690136347826034,-87.70487265217383
Betty's Bistro,ChIJvVSoizM7DogRvtTSfmVoOIo,3243 West 115th Street,Merrionette Park,60803,,5,41.690136347826034,-87.70487265217383
Wise Guy's Pizza,ChIJ3wnqbiI7DogROMFXtvJa86E,3822 West 111th Street,Chicago,60655,2,4.2,41.690136347826034,-87.70487265217383
Hippos,ChIJ_QD9N9MkDogRlMwFrfQilOs,3011 West 111th Street,Chicago,60655,,4.2,41.690136347826034,-87.70487265217383
Cafe One,ChIJU04CTiI7DogRADrkm3adA4E,3752 West 111th Street,Chicago,60655,,5,41.690136347826034,-87.70487265217383
name,place_id,street address,city,zipcode,price_level,rating,latitude,longitude
115 Bourbon Street,ChIJ7QYbQjE7DogR_e1m4Qyo0uQ,3359 West 115th Street,Merrionette Park,60803,,3.9,41.690136347826034,-87.70487265217385
7-Eleven,ChIJ7VxvpTM7DogRbUJChFeWY9E,11459 South Kedzie Avenue,Merrionette Park,60803,1,5,41.690136347826034,-87.70487265217385
Subway,ChIJGWsL4DM7DogR8n6M4F-DtOA,3319 West 115th Street,Merrionette Park,60803,1,4,41.690136347826034,-87.70487265217385
La Fiesta Mexican Restaurant,ChIJN_XX6C47DogRti4_PDgOvXA,3333 West 111th Street,Chicago,60655,1,3.8,41.690136347826034,-87.70487265217385
Tatas Chicago Pizzeria,ChIJu4rhOdMkDogRviCuJxHVCOg,3019 West 111th Street,Chicago,60655,,4.8,41.690136347826034,-87.70487265217385
7-Eleven,ChIJ69fR8iw7DogRQnOnXLkC1GI,3152 West 111th Street,Chicago,60655,1,5,41.690136347826034,-87.70487265217385
Joseph’s Restaurant and Bar,ChIJ7zSB7Sw7DogRsW3jnAdwcx8,3123 West 111th Street,Chicago,60655,2,4.7,41.690136347826034,-87.70487265217385
Rosati's Pizza,ChIJE5VSZiw7DogRpAg9LMNmMps,3150 West 111th Street,Chicago,60655,1,3.5,41.690136347826034,-87.70487265217385
Dunkin' Donuts,ChIJ53NxQCw7DogR_6nWeHDLA6A,3206 West 111th Street,Chicago,60655,1,3.6,41.690136347826034,-87.70487265217385
Lindy's Chili & Gertie's Ice Cream,ChIJV0BaiCs7DogRDYl4rZCLb2Q,11009 South Kedzie Avenue,Chicago,60655,,2.9,41.690136347826034,-87.70487265217385
Burger King,ChIJGQV3dCw7DogRhZKbRX68ntI,11020 South Kedzie Avenue,Chicago,60655,1,3.2,41.690136347826034,-87.70487265217385
Wings China Palace,ChIJY6dSljE7DogRdggB-9BsSDg,3311 West 115th Street,Merrionette Park,60803,,4,41.690136347826034,-87.70487265217385
Fat Tommy's Inc,ChIJrVi0oi47DogRa7-ZoLPeTQQ,3031 West 111th Street,Chicago,60655,,4,41.690136347826034,-87.70487265217385
Beggars Pizza,ChIJLzd4wjM7DogRP47pWnQv9jQ,3277 West 115th Street,Merrionette Park,60803,2,4.1,41.690136347826034,-87.70487265217385
Barraco's Pizza Chicago,ChIJbSy1OCw7DogRhVyOfRHNqlg,3047 West 111th Street,Chicago,60655,,3.9,41.690136347826034,-87.70487265217385
Betty's Bistro,ChIJvVSoizM7DogRvtTSfmVoOIo,3243 West 115th Street,Merrionette Park,60803,,5,41.690136347826034,-87.70487265217385
Wise Guy's Pizza,ChIJ3wnqbiI7DogROMFXtvJa86E,3822 West 111th Street,Chicago,60655,2,4.2,41.690136347826034,-87.70487265217385
Hippos,ChIJ_QD9N9MkDogRlMwFrfQilOs,3011 West 111th Street,Chicago,60655,,4.2,41.690136347826034,-87.70487265217385
Cafe One,ChIJU04CTiI7DogRADrkm3adA4E,3752 West 111th Street,Chicago,60655,,5,41.690136347826034,-87.70487265217385
7-Eleven,ChIJ7VxvpTM7DogRbUJChFeWY9E,11459 South Kedzie Avenue,Merrionette Park,60803,1,5,41.690136347826034,-87.69487265217384
La Fiesta Mexican Restaurant,ChIJN_XX6C47DogRti4_PDgOvXA,3333 West 111th Street,Chicago,60655,1,3.8,41.690136347826034,-87.69487265217384
Tatas Chicago Pizzeria,ChIJu4rhOdMkDogRviCuJxHVCOg,3019 West 111th Street,Chicago,60655,,4.8,41.690136347826034,-87.69487265217384
7-Eleven,ChIJ69fR8iw7DogRQnOnXLkC1GI,3152 West 111th Street,Chicago,60655,1,5,41.690136347826034,-87.69487265217384
Joseph’s Restaurant and Bar,ChIJ7zSB7Sw7DogRsW3jnAdwcx8,3123 West 111th Street,Chicago,60655,2,4.7,41.690136347826034,-87.69487265217384
Rosati's Pizza,ChIJE5VSZiw7DogRpAg9LMNmMps,3150 West 111th Street,Chicago,60655,1,3.5,41.690136347826034,-87.69487265217384
Dunkin' Donuts,ChIJ53NxQCw7DogR_6nWeHDLA6A,3206 West 111th Street,Chicago,60655,1,3.6,41.690136347826034,-87.69487265217384
Lindy's Chili & Gertie's Ice Cream,ChIJV0BaiCs7DogRDYl4rZCLb2Q,11009 South Kedzie Avenue,Chicago,60655,,2.9,41.690136347826034,-87.69487265217384
Burger King,ChIJGQV3dCw7DogRhZKbRX68ntI,11020 South Kedzie Avenue,Chicago,60655,1,3.2,41.690136347826034,-87.69487265217384
Fat Tommy's Inc,ChIJrVi0oi47DogRa7-ZoLPeTQQ,3031 West 111th Street,Chicago,60655,,4,41.690136347826034,-87.69487265217384
Barraco's Pizza Chicago,ChIJbSy1OCw7DogRhVyOfRHNqlg,3047 West 111th Street,Chicago,60655,,3.9,41.690136347826034,-87.69487265217384
Beggars Pizza,ChIJLzd4wjM7DogRP47pWnQv9jQ,3277 West 115th Street,Merrionette Park,60803,2,4.1,41.690136347826034,-87.69487265217384
El Gallo,ChIJS1WPNtokDogRYhW7_2zAfMY,2547 West 111th Street,Chicago,60655,,4.7,41.690136347826034,-87.69487265217384
Betty's Bistro,ChIJvVSoizM7DogRvtTSfmVoOIo,3243 West 115th Street,Merrionette Park,60803,,5,41.690136347826034,-87.69487265217384
Hernandez Burrito Station,ChIJ11HhI9EkDogRrX6U50k6dGw,2750 West 111th Street,Chicago,60655,,3.1,41.690136347826034,-87.69487265217384
Hippos,ChIJ_QD9N9MkDogRlMwFrfQilOs,3011 West 111th Street,Chicago,60655,,4.2,41.690136347826034,-87.69487265217384
See Thru Chinese Kitchen,ChIJr4ck8N4kDogR_n02x0NsyEE,10939 South Western Avenue,Chicago,60643,2,3,41.690136347826034,-87.68487265217384
Beverly Woods Restaurant,ChIJS5U4uMMkDogRnu6Outf66bw,11532 South Western Avenue,Chicago,60643,2,3.8,41.690136347826034,-87.68487265217384
Waldo Cooney's Pizza,ChIJhTqtENwkDogRAhCW6TPyFxk,2410 West 111th Street,Chicago,60655,1,3.2,41.690136347826034,-87.68487265217384
El Gallo,ChIJS1WPNtokDogRYhW7_2zAfMY,2547 West 111th Street,Chicago,60655,,4.7,41.690136347826034,-87.68487265217384
Manzos Burger,ChIJOXR2N9wkDogRI8DXMw3sYWU,2353 West 111th Street,Chicago,60643,,4.9,41.690136347826034,-87.68487265217384
Home Run Inn Pizza - Beverly,ChIJcyRHH98kDogRHLBlyJdcwls,10900 South Western Avenue,Chicago,60643,1,4.2,41.690136347826034,-87.68487265217384
Lume's Pancake House,ChIJrwzAc8EkDogRBfbDd7SsMWM,11601 Western Avenue,Chicago,60643,2,4.1,41.690136347826034,-87.68487265217384
J & J Fish And Chicken,ChIJQYzu8d4kDogRDUF6pwTBR9M,10943 South Western Avenue,Chicago,60643,,4.6,41.690136347826034,-87.68487265217384
Milano's Pizza,ChIJ21SY7t4kDogR_Gf_UfPRJes,10945 South Western Avenue,Chicago,60643,2,4.3,41.690136347826034,-87.68487265217384
Hernandez Burrito Station,ChIJ11HhI9EkDogRrX6U50k6dGw,2750 West 111th Street,Chicago,60655,,3.1,41.690136347826034,-87.68487265217384
Snappers Seafood & Chicken,ChIJ1_M-pcMkDogRBqj6fKdNeoc,11500 South Western Avenue,Chicago,60643,,4.1,41.690136347826034,-87.68487265217384
Cullinan's Stadium Club,ChIJI4pjYcEkDogR21Bud7ZjVeU,11610 Western Avenue,Chicago,60643,,3.5,41.690136347826034,-87.68487265217384
Hippos,ChIJ_QD9N9MkDogRlMwFrfQilOs,3011 West 111th Street,Chicago,60655,,4.2,41.690136347826034,-87.68487265217384
See Thru Chinese Kitchen,ChIJr4ck8N4kDogR_n02x0NsyEE,10939 South Western Avenue,Chicago,60643,2,3,41.690136347826034,-87.67487265217383
Beverly Woods Restaurant,ChIJS5U4uMMkDogRnu6Outf66bw,11532 South Western Avenue,Chicago,60643,2,3.8,41.690136347826034,-87.67487265217383
Waldo Cooney's Pizza,ChIJhTqtENwkDogRAhCW6TPyFxk,2410 West 111th Street,Chicago,60655,1,3.2,41.690136347826034,-87.67487265217383
Manzos Burger,ChIJOXR2N9wkDogRI8DXMw3sYWU,2353 West 111th Street,Chicago,60643,,4.9,41.690136347826034,-87.67487265217383
Home Run Inn Pizza - Beverly,ChIJcyRHH98kDogRHLBlyJdcwls,10900 South Western Avenue,Chicago,60643,1,4.2,41.690136347826034,-87.67487265217383
Lume's Pancake House,ChIJrwzAc8EkDogRBfbDd7SsMWM,11601 Western Avenue,Chicago,60643,2,4.1,41.690136347826034,-87.67487265217383
El Gallo,ChIJS1WPNtokDogRYhW7_2zAfMY,2547 West 111th Street,Chicago,60655,,4.7,41.690136347826034,-87.67487265217383
19 Paul BBQ,ChIJB-qRZTQzDogRcdY5fzOtSVI,11155 South Vincennes Avenue,Chicago,60643,1,4.1,41.690136347826034,-87.67487265217383
J & J Fish And Chicken,ChIJQYzu8d4kDogRDUF6pwTBR9M,10943 South Western Avenue,Chicago,60643,,4.6,41.690136347826034,-87.67487265217383
Milano's Pizza,ChIJ21SY7t4kDogR_Gf_UfPRJes,10945 South Western Avenue,Chicago,60643,2,4.3,41.690136347826034,-87.67487265217383
Snappers Seafood & Chicken,ChIJ1_M-pcMkDogRBqj6fKdNeoc,11500 South Western Avenue,Chicago,60643,,4.1,41.690136347826034,-87.67487265217383
Dock's Restaurant,ChIJwQJh6fskDogRACkKqFg0Iu0,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.67487265217383
Pick the Spot Fast Food,ChIJxb7Y6_skDogRaoztfskdELU,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.67487265217383
Little India,ChIJuYQ1o_AkDogRiFp4Ki8Oy9M,1711 West Steuben Street,Chicago,60643,,4,41.690136347826034,-87.67487265217383
Home of the Hoagy,ChIJY4TVKFQkDogR4mjVqRDBbLU,1316 West 111th Street,Chicago,60643,1,3.8,41.690136347826034,-87.66487265217383
19 Paul BBQ,ChIJB-qRZTQzDogRcdY5fzOtSVI,11155 South Vincennes Avenue,Chicago,60643,1,4.1,41.690136347826034,-87.66487265217383
"Best Barbecue Ribs,Inc.",ChIJ4dnG1vAkDogRxP_ty20JtO0,1648 West 115th Street,Chicago,60643,,2.9,41.690136347826034,-87.66487265217383
Dock's Restaurant,ChIJwQJh6fskDogRACkKqFg0Iu0,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.66487265217383
Pick the Spot Fast Food,ChIJxb7Y6_skDogRaoztfskdELU,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.66487265217383
Little India,ChIJuYQ1o_AkDogRiFp4Ki8Oy9M,1711 West Steuben Street,Chicago,60643,,4,41.690136347826034,-87.66487265217383
I 57 RIB House,ChIJRQY-BfckDogRFhIFmQp7xPU,1524 West 115th Street,Chicago,60643,,3.7,41.690136347826034,-87.66487265217383
Sharks,ChIJbxCYtvckDogRtUQOVPOwqag,1474 West 115th Street,Chicago,60643,,2.3,41.690136347826034,-87.66487265217383
Mone's Steak Hogies & Barb-Q,ChIJj43Ks_ckDogRbeqZ2lRYN2U,1484 West 115th Street,Chicago,60643,,3,41.690136347826034,-87.66487265217383
Golden Fish & Chicken,ChIJpwLJy_ckDogR8-UAtM4djPU,1474 West 115th Street,Chicago,60643,,4,41.690136347826034,-87.66487265217383
Home of the Hoagy,ChIJY4TVKFQkDogR4mjVqRDBbLU,1316 West 111th Street,Chicago,60643,1,3.8,41.690136347826034,-87.65487265217382
19 Paul BBQ,ChIJB-qRZTQzDogRcdY5fzOtSVI,11155 South Vincennes Avenue,Chicago,60643,1,4.1,41.690136347826034,-87.65487265217382
"Best Barbecue Ribs,Inc.",ChIJ4dnG1vAkDogRxP_ty20JtO0,1648 West 115th Street,Chicago,60643,,2.9,41.690136347826034,-87.65487265217382
Sharks,ChIJbxCYtvckDogRtUQOVPOwqag,1474 West 115th Street,Chicago,60643,,2.3,41.690136347826034,-87.65487265217382
Golden Fish & Chicken,ChIJpwLJy_ckDogR8-UAtM4djPU,1474 West 115th Street,Chicago,60643,,4,41.690136347826034,-87.65487265217382
Mone's Steak Hogies & Barb-Q,ChIJj43Ks_ckDogRbeqZ2lRYN2U,1484 West 115th Street,Chicago,60643,,3,41.690136347826034,-87.65487265217382
Pick the Spot Fast Food,ChIJxb7Y6_skDogRaoztfskdELU,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.65487265217382
Dock's Restaurant,ChIJwQJh6fskDogRACkKqFg0Iu0,11137 South Vincennes Avenue,Chicago,60643,,4,41.690136347826034,-87.65487265217382
I 57 RIB House,ChIJRQY-BfckDogRFhIFmQp7xPU,1524 West 115th Street,Chicago,60643,,3.7,41.690136347826034,-87.65487265217382
Little India,ChIJuYQ1o_AkDogRiFp4Ki8Oy9M,1711 West Steuben Street,Chicago,60643,,4,41.690136347826034,-87.65487265217382
Subway,ChIJvfia6kYkDogR3ikD8E6qanE,11629 South Halsted Street,Chicago,60628,1,4.3,41.690136347826034,-87.64487265217382
South China Kitchen,ChIJs2AmwEYkDogRde2fEiI-M9w,11631 South Halsted Street,Chicago,60628,1,3,41.690136347826034,-87.64487265217382
McDonald's,ChIJDbvwIUYkDogRppVi0DN79cE,11421 South Halsted Street,Chicago,60628,1,2.9,41.690136347826034,-87.64487265217382
Checkers,ChIJd5snQEYkDogRHEkGJtCC3Hc,11449 South Halsted Street,Chicago,60628,1,3.1,41.690136347826034,-87.64487265217382
China Garden Restaurant,ChIJq2OvXEskDogRP_0Sr4yFIpM,10912 South Halsted Street,Chicago,60628,2,4,41.690136347826034,-87.64487265217382
Wendy's,ChIJ5bN5y0YkDogRsLOqK27ffME,758 West 117th Street,Chicago,60628,1,3.7,41.690136347826034,-87.64487265217382
White Castle,ChIJZ4g5k0skDogRqICb-krMgro,11050 South Halsted Street,Chicago,60628,1,3.9,41.690136347826034,-87.64487265217382
Home of the Hoagy,ChIJY4TVKFQkDogR4mjVqRDBbLU,1316 West 111th Street,Chicago,60643,1,3.8,41.690136347826034,-87.64487265217382
Damenzos Pizza,ChIJqTqVKEkkDogRFX3inJZvjbE,11226 South Halsted Street,Chicago,60628,,4,41.690136347826034,-87.64487265217382
Popeyes Louisiana Kitchen,ChIJsVfwpEgkDogRYOP-0LmgapM,11350 South Halsted Street,Chicago,60628,1,3.8,41.690136347826034,-87.64487265217382
Domino's Pizza,ChIJqWLJaUYkDogRZpFAer2hkpI,857 West 115th Street,Chicago,60643,1,3.1,41.690136347826034,-87.64487265217382
Dunkin Donuts,ChIJ113NWEYkDogR9QjCTVOFo64,11525 South Halsted Street,Chicago,60628,1,4,41.690136347826034,-87.64487265217382
Blue Soul Restaurant,ChIJ-6AGUEkkDogRuLAmG5E2Q60,11142 South Halsted Street,Chicago,60628,,3.5,41.690136347826034,-87.64487265217382
J & J Fish & chicken,ChIJEdKA9-UlDogRKNFDJPZrtyA,10902 South Halsted Street,Chicago,60628,,4.1,41.690136347826034,-87.64487265217382
Fresco Taco Grill,ChIJ4wX1WUkkDogRjprrhw1gycg,11128 South Halsted Street,Chicago,60628,,5,41.690136347826034,-87.64487265217382
Kenny's Turkey,ChIJ04OX4kskDogRTBe4eI145mk,11130 South Halsted Street,Chicago,60628,,,41.690136347826034,-87.64487265217382
Sharks and Tonys Lemonade,ChIJv0NH_UskDogR6GiJEIwRasI,11112 South Halsted Street,Chicago,60628,,3.5,41.690136347826034,-87.64487265217382
Sharks Fish & Tony's Steak,ChIJfyRm5UskDogRm6rm5r8cYR8,805 West 111th Street,Chicago,60643,,3.9,41.690136347826034,-87.64487265217382
S & E Diner,ChIJTzCt4UskDogRl2KOQRvHk1E,11117 South Halsted Street,Chicago,60628,,4.5,41.690136347826034,-87.64487265217382
Shrimp House Fish & Chicken,ChIJZ04c60YkDogRzvvsjYrrfMg,11623 South Halsted Street,Chicago,60628,,3.6,41.690136347826034,-87.64487265217382
Maxwell Street Pizza,ChIJg4MBS0EkDogRdbkKkXnooQI,11656 South Halsted Street,Chicago,60628,,3.6,41.690136347826034,-87.64487265217382
Subway,ChIJoT-yyS0kDogRmozAd0KgX98,116 West 111th Street,Chicago,60628,1,4.2,41.690136347826034,-87.63487265217381
Subway,ChIJvfia6kYkDogR3ikD8E6qanE,11629 South Halsted Street,Chicago,60628,1,4.3,41.690136347826034,-87.63487265217381
McDonald's,ChIJDbvwIUYkDogRppVi0DN79cE,11421 South Halsted Street,Chicago,60628,1,2.9,41.690136347826034,-87.63487265217381
Checkers,ChIJd5snQEYkDogRHEkGJtCC3Hc,11449 South Halsted Street,Chicago,60628,1,3.1,41.690136347826034,-87.63487265217381
South China Kitchen,ChIJs2AmwEYkDogRde2fEiI-M9w,11631 South Halsted Street,Chicago,60628,1,3,41.690136347826034,-87.63487265217381
China Garden Restaurant,ChIJq2OvXEskDogRP_0Sr4yFIpM,10912 South Halsted Street,Chicago,60628,2,4,41.690136347826034,-87.63487265217381
White Castle,ChIJZ4g5k0skDogRqICb-krMgro,11050 South Halsted Street,Chicago,60628,1,3.9,41.690136347826034,-87.63487265217381
Jacks Famous Wings & Sandwiches,ChIJxULR0i0kDogRWbnNqO6UMhY,100 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.63487265217381
Skylake Chinese Kitchen,ChIJeZvxyi0kDogRmC5qGyspsTA,108 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.63487265217381
Damenzos Pizza,ChIJqTqVKEkkDogRFX3inJZvjbE,11226 South Halsted Street,Chicago,60628,,4,41.690136347826034,-87.63487265217381
Popeyes Louisiana Kitchen,ChIJsVfwpEgkDogRYOP-0LmgapM,11350 South Halsted Street,Chicago,60628,1,3.8,41.690136347826034,-87.63487265217381
Dunkin Donuts,ChIJ113NWEYkDogR9QjCTVOFo64,11525 South Halsted Street,Chicago,60628,1,4,41.690136347826034,-87.63487265217381
Blue Soul Restaurant,ChIJ-6AGUEkkDogRuLAmG5E2Q60,11142 South Halsted Street,Chicago,60628,,3.5,41.690136347826034,-87.63487265217381
Pepe's Mexican Restaurant,ChIJhQ8pOCkkDogR6lVhC6mpSYg,11227 South State Street,Chicago,60628,,3.3,41.690136347826034,-87.63487265217381
S & E Diner,ChIJTzCt4UskDogRl2KOQRvHk1E,11117 South Halsted Street,Chicago,60628,,4.5,41.690136347826034,-87.63487265217381
Kenny's Turkey,ChIJ04OX4kskDogRTBe4eI145mk,11130 South Halsted Street,Chicago,60628,,,41.690136347826034,-87.63487265217381
Fresco Taco Grill,ChIJ4wX1WUkkDogRjprrhw1gycg,11128 South Halsted Street,Chicago,60628,,5,41.690136347826034,-87.63487265217381
Sharks and Tonys Lemonade,ChIJv0NH_UskDogR6GiJEIwRasI,11112 South Halsted Street,Chicago,60628,,3.5,41.690136347826034,-87.63487265217381
Sharks Fish & Tony's Steak,ChIJfyRm5UskDogRm6rm5r8cYR8,805 West 111th Street,Chicago,60643,,3.9,41.690136347826034,-87.63487265217381
J & J Fish & chicken,ChIJEdKA9-UlDogRKNFDJPZrtyA,10902 South Halsted Street,Chicago,60628,,4.1,41.690136347826034,-87.63487265217381
Shrimp House Fish & Chicken,ChIJZ04c60YkDogRzvvsjYrrfMg,11623 South Halsted Street,Chicago,60628,,3.6,41.690136347826034,-87.63487265217381
Subway,ChIJoT-yyS0kDogRmozAd0KgX98,116 West 111th Street,Chicago,60628,1,4.2,41.690136347826034,-87.6248726521738
GoGo Food,ChIJrZPVXygkDogR8tqFMkU2SEQ,11346 South Michigan Avenue,Chicago,60628,,3.6,41.690136347826034,-87.6248726521738
Jacks Famous Wings & Sandwiches,ChIJxULR0i0kDogRWbnNqO6UMhY,100 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.6248726521738
Pepe's Mexican Restaurant,ChIJhQ8pOCkkDogR6lVhC6mpSYg,11227 South State Street,Chicago,60628,,3.3,41.690136347826034,-87.6248726521738
Ranch Steak House,ChIJ-_8RhykkDogRN1LF-b0nOdo,11147 South Michigan Avenue,Chicago,60628,,3.8,41.690136347826034,-87.6248726521738
Wendy's,ChIJZ_XJ7CskDogRTuQRf07OJtE,7 East 111th Street,Chicago,60628,1,3.5,41.690136347826034,-87.6248726521738
Skylake Chinese Kitchen,ChIJeZvxyi0kDogRmC5qGyspsTA,108 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.6248726521738
Sharks Fish & Chicken,ChIJ7w6_LCYkDogRQYQxftPcCmY,11436 South Michigan Avenue,Chicago,60628,,3.4,41.690136347826034,-87.6248726521738
A P Deli Restaurant Group,ChIJk1cUA9UlDogRf5LZEHN2lag,10758 South Michigan Avenue,Chicago,60628,,3.7,41.690136347826034,-87.6248726521738
New Tea Garden Chop Suey,ChIJ7xPq9CgkDogR3BE-naXj6H0,11342 South Michigan Avenue,Chicago,60628,,4,41.690136347826034,-87.6248726521738
Taurus Flavors Hoagy Supreme Steak Supreme,ChIJ82e3eykkDogRzSKWlGCzfeo,38 East 112th Street,Chicago,60628,,4.5,41.690136347826034,-87.6248726521738
7 Seas Submarine,ChIJFXu1nykkDogRrM89Yb7wX0M,11216 South Michigan Avenue,Chicago,60628,,4.9,41.690136347826034,-87.6248726521738
Chicago Submarine,ChIJmbvB-SgkDogRhgBoXICeVa0,11322 South Michigan Avenue,Chicago,60628,,,41.690136347826034,-87.6248726521738
Taste of Chicago,ChIJTdxYNiokDogRJviNTTEGzvg,11103 South Michigan Avenue,Chicago,60628,,3.5,41.690136347826034,-87.6248726521738
South Chicago Food Mart,ChIJvfYz9SgkDogRnxmea3GZlzI,11346 South Michigan Avenue,Chicago,60628,,,41.690136347826034,-87.6248726521738
Shultz Wings & Hoage,ChIJm5lbNiokDogRit21Ge0bYG0,107 East 111th Street,Chicago,60628,,4.5,41.690136347826034,-87.6248726521738
Georgios,ChIJ4QEAAIImDogRJvamcRqUsCU,11144 South Indiana Avenue,Chicago,60628,,,41.690136347826034,-87.6248726521738
Dany's Tacos,ChIJdRbVryckDogR9B3MVL9mTik,11529 South Michigan Avenue,Chicago,60628,,,41.690136347826034,-87.6248726521738
Manny's Tacos & Burritos,ChIJpQjqqCckDogRMjCNz-1zl0A,11543 South Michigan Avenue,Chicago,60628,,4.3,41.690136347826034,-87.6248726521738
Roseland Pizza & Tacos,ChIJ92zdJp0mDogRBqkm2tZu-vY,241 East 115th Street,Chicago,60628,,3.6,41.690136347826034,-87.6248726521738
Ballmount Park Race Track,ChIJ7ytnD9MlDogR2r3x8TW49vo,,Chicago,60628,,,41.690136347826034,-87.6248726521738
GoGo Food,ChIJrZPVXygkDogR8tqFMkU2SEQ,11346 South Michigan Avenue,Chicago,60628,,3.6,41.690136347826034,-87.6148726521738
McDonald's,ChIJ-1TsGJAmDogRf6vyi-pS5O0,600 East 115th Street,Chicago,60628,1,2.9,41.690136347826034,-87.6148726521738
Pepe's Mexican Restaurant,ChIJhQ8pOCkkDogR6lVhC6mpSYg,11227 South State Street,Chicago,60628,,3.3,41.690136347826034,-87.6148726521738
Ranch Steak House,ChIJ-_8RhykkDogRN1LF-b0nOdo,11147 South Michigan Avenue,Chicago,60628,,3.8,41.690136347826034,-87.6148726521738
Wendy's,ChIJZ_XJ7CskDogRTuQRf07OJtE,7 East 111th Street,Chicago,60628,1,3.5,41.690136347826034,-87.6148726521738
Sharks Fish & Chicken,ChIJ7w6_LCYkDogRQYQxftPcCmY,11436 South Michigan Avenue,Chicago,60628,,3.4,41.690136347826034,-87.6148726521738
Jacks Famous Wings & Sandwiches,ChIJxULR0i0kDogRWbnNqO6UMhY,100 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.6148726521738
Skylake Chinese Kitchen,ChIJeZvxyi0kDogRmC5qGyspsTA,108 West 111th Street,Chicago,60628,,4,41.690136347826034,-87.6148726521738
New Tea Garden Chop Suey,ChIJ7xPq9CgkDogR3BE-naXj6H0,11342 South Michigan Avenue,Chicago,60628,,4,41.690136347826034,-87.6148726521738
Georgios,ChIJ4QEAAIImDogRJvamcRqUsCU,11144 South Indiana Avenue,Chicago,60628,,,41.690136347826034,-87.6148726521738
Roseland Pizza & Tacos,ChIJ92zdJp0mDogRBqkm2tZu-vY,241 East 115th Street,Chicago,60628,,3.6,41.690136347826034,-87.6148726521738
7 Seas Submarine,ChIJFXu1nykkDogRrM89Yb7wX0M,11216 South Michigan Avenue,Chicago,60628,,4.9,41.690136347826034,-87.6148726521738
Shultz Wings & Hoage,ChIJm5lbNiokDogRit21Ge0bYG0,107 East 111th Street,Chicago,60628,,4.5,41.690136347826034,-87.6148726521738
Taste of Chicago,ChIJTdxYNiokDogRJviNTTEGzvg,11103 South Michigan Avenue,Chicago,60628,,3.5,41.690136347826034,-87.6148726521738
Taurus Flavors Hoagy Supreme Steak Supreme,ChIJ82e3eykkDogRzSKWlGCzfeo,38 East 112th Street,Chicago,60628,,4.5,41.690136347826034,-87.6148726521738
Chicago Submarine,ChIJmbvB-SgkDogRhgBoXICeVa0,11322 South Michigan Avenue,Chicago,60628,,,41.690136347826034,-87.6148726521738
South Chicago Food Mart,ChIJvfYz9SgkDogRnxmea3GZlzI,11346 South Michigan Avenue,Chicago,60628,,,41.690136347826034,-87.6148726521738
